,,,,Chlamydia muridarum,,,,,,,,,FUNCTIONAL ANNOTATIONS,,,,,,,,,,,,,,,,,,MUTANTS,,,,STRUCTURAL MODELS,,,,,,,,,,,,,,,
 TC0677,TC0677,Q9PJZ9,,254,254,,,,CTL0655,C4-type zinc ribbon domain-containing protein,29.5,Q9PJZ9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ9,,,,,,,,,,,,
 TC0678,TC0678,Q9PJZ8,,125,125,,,,,Uncharacterized protein,14.3,Q9PJZ8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ8,,,,,,,,,,,,
 TC0679,TC0679,Q9PJZ7,,328,328,,,,CTL0656,Uncharacterized protein TC_0679,36.0,Q9PJZ7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"SIS family, GutQ/KpsF subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ7,,,,,carbohydrate derivative metabolic process [GO:1901135]; carbohydrate metabolic process [GO:0005975],,ATP binding [GO:0005524]; isomerase activity [GO:0016853],,,,,
 TC0680,TC0680,Q9PJZ6,,410,410,,,,CTL0657,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-),44.9,Q9PJZ6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,2-oxoacid dehydrogenase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ6,,,,,,cytoplasm [GO:0005737],acyltransferase activity [GO:0016746],,,,,
 TC0681,TC0681,Q9PJZ5,,409,409,,,,CTL0658,Sodium:dicarboxylate symporter family protein,42.8,Q9PJZ5,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ5,,,,,carboxylic acid transport [GO:0046942],membrane [GO:0016020],symporter activity [GO:0015293],SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,
lpxK TC0682,TC0682,Q9PJZ4,lpxK,369,369,,,,CTL0659,Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase),40.5,Q9PJZ4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,LpxK family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ4,,,,,lipid A biosynthetic process [GO:0009245]; phosphorylation [GO:0016310],,ATP binding [GO:0005524]; tetraacyldisaccharide 4'-kinase activity [GO:0009029],,,,,
 TC0683,TC0683,Q9PJZ3,,265,265,,,,CTL0660,SpoU rRNA methylase family protein,29.9,Q9PJZ3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ3,,,,,methylation [GO:0032259]; RNA processing [GO:0006396],cytoplasm [GO:0005737],RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173],,,,,
 TC0684,TC0684,Q9PJZ2,,275,275,,,,CTL0661,S-adenosylmethionine-dependent methyltransferase domain-containing protein,31.2,Q9PJZ2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ2,,,,,methylation [GO:0032259],,methyltransferase activity [GO:0008168],,,,,
ribE TC0685,TC0685,Q9PJZ1,ribE,198,198,,,,CTL0662,Riboflavin synthase (RS) (EC 2.5.1.9),21.8,Q9PJZ1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ1,,,,,riboflavin biosynthetic process [GO:0009231],,riboflavin synthase activity [GO:0004746],,,SUBUNIT: Homotrimer. {ECO:0000250}.,Homotrimer. {ECO:0000250}.,
nrdR TC0686,TC0686,Q9PJZ0,nrdR,152,152,,,,CTL0663,Transcriptional repressor NrdR,17.5,Q9PJZ0,Unknown,AAAAAA,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,NrdR family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJZ0,,,,,negative regulation of DNA-templated transcription [GO:0045892],,ATP binding [GO:0005524]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270],,,,,
 TC0687,TC0687,Q9PJY9,,134,134,,,,CTL0664,Zinc finger DksA/TraR C4-type domain-containing protein,15.3,Q9PJY9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY9,,,,,,,zinc ion binding [GO:0008270],,,,,
lspA TC0688,TC0688,Q9PJY8,lspA,167,167,,,,CTL0665,Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II),18.9,Q9PJY8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Peptidase A8 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY8,,,,,proteolysis [GO:0006508],plasma membrane [GO:0005886],aspartic-type endopeptidase activity [GO:0004190],SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00161}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00161}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00161}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00161}.,,,
 TC0689,TC0689,Q9PJY7,,69,69,,,,,Lipoprotein,7.9,Q9PJY7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY7,,,,,,,,,,,,
 TC0690,TC0690,Q9PJY6,,453,453,,,,CTL0666,Sodium/alanine symporter family protein,49.3,Q9PJY6,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,Alanine or glycine:cation symporter (AGCS) (TC 2.A.25) family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY6,,,,,,plasma membrane [GO:0005886],amino acid:sodium symporter activity [GO:0005283],SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363064}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363064}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|RuleBase:RU363064}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363064}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,
pcnB TC0691,TC0691,Q9PJY5,pcnB,425,425,,,,CTL0667,Poly(A) polymerase I (PAP I) (EC 2.7.7.19),49.4,Q9PJY5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,TRNA nucleotidyltransferase/poly(A) polymerase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY5,,,,,mRNA processing [GO:0006397]; polyadenylation-dependent RNA catabolic process [GO:0043633]; RNA 3'-end processing [GO:0031123],,ATP binding [GO:0005524]; poly(A) RNA polymerase activity [GO:1990817]; RNA binding [GO:0003723],,,,,
lpxB TC0692,TC0692,Q9PJY4,lpxB,607,607,,,,CTL0668,Lipid-A-disaccharide synthase (EC 2.4.1.182),69.2,Q9PJY4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,LpxB family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY4,,,,,lipid A biosynthetic process [GO:0009245],,lipid-A-disaccharide synthase activity [GO:0008915],,,,,
pmpA TC0693,TC0693,Q9PJY3,pmpA,976,976,,,,CTL0669,Probable outer membrane protein PmpA (Polymorphic membrane protein A),105.2,Q9PJY3,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,PMP outer membrane protein family,,,,,TRUE,,TRUE,,FALSE,,,,Q9PJY3,,,,,,cell outer membrane [GO:0009279]; extracellular region [GO:0005576],,"SUBCELLULAR LOCATION: Secreted, cell wall. Cell outer membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Extracellular side {ECO:0000305}.","Secreted, cell wall. Cell outer membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Extracellular side {ECO:0000305}.",,,
pmpB TC0694,TC0694,Q9PJY2,pmpB,1672,1672,,,,CTL0670,Probable outer membrane protein PmpB (Polymorphic membrane protein B),176.3,Q9PJY2,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,PMP outer membrane protein family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY2,,,,,,cell outer membrane [GO:0009279]; extracellular region [GO:0005576],,"SUBCELLULAR LOCATION: Secreted, cell wall. Cell outer membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Extracellular side {ECO:0000305}.","Secreted, cell wall. Cell outer membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Extracellular side {ECO:0000305}.",,,
pmpC TC0695,TC0695,Q9PJY1,pmpC,1460,1460,,,,CTL0671,Probable outer membrane protein PmpC (Polymorphic membrane protein C),154.8,Q9PJY1,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,PMP outer membrane protein family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY1,,,,,,cell outer membrane [GO:0009279]; extracellular region [GO:0005576],,"SUBCELLULAR LOCATION: Secreted, cell wall. Cell outer membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Extracellular side {ECO:0000305}.","Secreted, cell wall. Cell outer membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Extracellular side {ECO:0000305}.",,,
 TC0696,TC0696,Q9PJY0,,276,276,,,,CTL0672,Putative metal-binding protein TC_0696,31.4,Q9PJY0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Bacterial solute-binding protein 9 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJY0,,,,,cell adhesion [GO:0007155]; metal ion transport [GO:0030001],periplasmic space [GO:0042597],metal ion binding [GO:0046872],SUBCELLULAR LOCATION: Periplasm {ECO:0000250|UniProtKB:Q9S529}.,Periplasm {ECO:0000250|UniProtKB:Q9S529}.,,,
 TC0697,TC0697,Q9PJX9,,236,236,,,,CTL0673,Probable metal transport system ATP-binding protein TC_0697,26.3,Q9PJX9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,ABC transporter superfamily,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX9,,,,,,plasma membrane [GO:0005886],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887],SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.,Cell inner membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.,,,
 TC0698,TC0698,Q9PJX8,,293,293,,,,CTL0674,Probable metal transport system membrane protein TC_0698,32.0,Q9PJX8,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,ABC-3 integral membrane protein family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX8,,,,,transmembrane transport [GO:0055085],ATP-binding cassette (ABC) transporter complex [GO:0043190],,SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,Cell inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,,,
obg TC0699,TC0699,Q9PJX7,obg,335,335,,,,CTL0675,GTPase Obg (EC 3.6.5.-) (GTP-binding protein Obg),36.8,Q9PJX7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"TRAFAC class OBG-HflX-like GTPase superfamily, OBG GTPase family",,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX7,,,,,ribosome biogenesis [GO:0042254],cytoplasm [GO:0005737],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; magnesium ion binding [GO:0000287],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01454}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01454}.,SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_01454}.,Monomer. {ECO:0000255|HAMAP-Rule:MF_01454}.,
rpmA TC0700,TC0700,P66124,rpmA,83,83,,,,CTL0676,Large ribosomal subunit protein bL27 (50S ribosomal protein L27),8.9,P66124,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Bacterial ribosomal protein bL27 family,,,,,FALSE,,FALSE,,FALSE,,,,P66124,,,,,translation [GO:0006412],ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840],structural constituent of ribosome [GO:0003735],,,,,
rplU TC0701,TC0701,Q9PJX5,rplU,107,107,,,,CTL0677,Large ribosomal subunit protein bL21 (50S ribosomal protein L21),12.2,Q9PJX5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Bacterial ribosomal protein bL21 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX5,,,,,translation [GO:0006412],cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840],rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735],,,SUBUNIT: Part of the 50S ribosomal subunit. Contacts protein L20. {ECO:0000255|HAMAP-Rule:MF_01363}.,Part of the 50S ribosomal subunit. Contacts protein L20. {ECO:0000255|HAMAP-Rule:MF_01363}.,
 TC0702,TC0702,Q9PJX4,,215,215,,,,CTL0678,DUF502 domain-containing protein,23.8,Q9PJX4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX4,,,,,,membrane [GO:0016020],,,,,,
 TC0703,TC0703,Q9PJX3,,53,53,,,,CTL0679,Cytosolic protein,6.1,Q9PJX3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX3,,,,,,,,,,,,
 TC0704,TC0704,Q9PJX2,,53,53,,,,CTL0680,Small basic protein,6.2,Q9PJX2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX2,,,,,,,,,,,,
ybeY TC0705,TC0705,Q9PJX1,ybeY,161,161,,,,CTL0681,Endoribonuclease YbeY (EC 3.1.-.-),18.5,Q9PJX1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Endoribonuclease YbeY family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX1,,,,,rRNA processing [GO:0006364],cytoplasm [GO:0005737],metalloendopeptidase activity [GO:0004222]; RNA endonuclease activity [GO:0004521]; zinc ion binding [GO:0008270],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00009}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00009}.,,,
 TC0706,TC0706,Q9PJX0,,374,374,,,,CTL0682,"Hemolysin, putative",42.2,Q9PJX0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJX0,,,,,,membrane [GO:0016020],flavin adenine dinucleotide binding [GO:0050660],,,,,
 TC0707,TC0707,Q9PJW9,,116,116,,,,CTL0683,Anti-sigma factor antagonist,12.6,Q9PJW9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Anti-sigma-factor antagonist family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW9,,,,,,,anti-sigma factor antagonist activity [GO:0043856],,,,,
 TC0708,TC0708,Q9PJW8,,621,621,,,,CTL0684,Uncharacterized protein TC_0708,70.0,Q9PJW8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0512/CT_425/TC_0708 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW8,,,,,,,,,,,,
 TC0709,TC0709,Q9PJW7,,71,71,,,,,Uncharacterized protein,7.6,Q9PJW7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW7,,,,,,,,,,,,
 TC0710,TC0710,Q9PJW6,,369,369,,,,CTL0685,Radical SAM core domain-containing protein,41.5,Q9PJW6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW6,,,,,,,"4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]",,,,,
mqnA TC0711,TC0711,Q9PJW5,mqnA,266,266,,,,CTL0686,Chorismate dehydratase (EC 4.2.1.151) (Menaquinone biosynthetic enzyme MqnA),30.2,Q9PJW5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"MqnA/MqnD family, MqnA subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW5,,,,,menaquinone biosynthetic process [GO:0009234],,hydro-lyase activity [GO:0016836],,,,,
menG TC0712,TC0712,Q9PJW4,menG,229,229,,,,CTL0687,Demethylmenaquinone methyltransferase (EC 2.1.1.163),25.9,Q9PJW4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Class I-like SAM-binding methyltransferase superfamily, MenG/UbiE family",,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW4,,,,,menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259],,demethylmenaquinone methyltransferase activity [GO:0043770]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027],,,,,
 TC0713,TC0713,Q9PJW3,,332,332,,,,CTL0688,UPF0158 protein TC_0713,39.2,Q9PJW3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,UPF0158 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW3,,,,,,,,,,,,
dapF TC0714,TC0714,Q9PJW2,dapF,269,269,,,,CTL0689,Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7) (PLP-independent amino acid racemase),29.9,Q9PJW2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Diaminopimelate epimerase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW2,,,,,lysine biosynthetic process via diaminopimelate [GO:0009089],cytoplasm [GO:0005737],diaminopimelate epimerase activity [GO:0008837],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00197}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00197}.,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00197}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00197}.,
clpP1 TC0715,TC0715,Q9PJW1,clpP1,192,192,,,,CTL0690,ATP-dependent Clp protease proteolytic subunit 1 (EC 3.4.21.92) (Endopeptidase Clp 1),21.1,Q9PJW1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Peptidase S14 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW1,,,,,proteolysis [GO:0006508],cytoplasm [GO:0005737],ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00444}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00444}.,"SUBUNIT: Fourteen ClpP subunits assemble into 2 heptameric rings which stack back to back to give a disk-like structure with a central cavity, resembling the structure of eukaryotic proteasomes. {ECO:0000255|HAMAP-Rule:MF_00444}.","Fourteen ClpP subunits assemble into 2 heptameric rings which stack back to back to give a disk-like structure with a central cavity, resembling the structure of eukaryotic proteasomes. {ECO:0000255|HAMAP-Rule:MF_00444}.",
glyA TC0716,TC0716,Q9PJW0,glyA,497,497,,,,CTL0691,Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1),54.2,Q9PJW0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,SHMT family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJW0,,,,,glycine biosynthetic process from serine [GO:0019264]; tetrahydrofolate interconversion [GO:0035999],cytoplasm [GO:0005737],glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00051}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00051}.,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00051}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00051}.,
 TC0717,TC0717,Q9PJV9,,224,224,,,,CTL0692,Tetrapyrrole biosynthesis uroporphyrinogen III synthase domain-containing protein,25.1,Q9PJV9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV9,,,,,protoporphyrinogen IX biosynthetic process [GO:0006782]; uroporphyrinogen III biosynthetic process [GO:0006780],,uroporphyrinogen-III synthase activity [GO:0004852],,,,,
ispF TC0718,TC0718,Q9PJV8,ispF,178,178,,,,CTL0693,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)",19.2,Q9PJV8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,IspF family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV8,,,,,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]",,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity [GO:0008685]; metal ion binding [GO:0046872]",,,SUBUNIT: Homotrimer. {ECO:0000255|HAMAP-Rule:MF_00107}.,Homotrimer. {ECO:0000255|HAMAP-Rule:MF_00107}.,
 TC0719,TC0719,Q9PJV7,,350,350,,,,CTL0694,"Oxidoreductase, FAD-binding",39.7,Q9PJV7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV7,,,,,,,oxidoreductase activity [GO:0016491],,,,,
rpsJ TC0720,TC0720,P0A4A2,rpsJ,105,105,,,,CTL0695,Small ribosomal subunit protein uS10 (30S ribosomal protein S10),11.9,P0A4A2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Universal ribosomal protein uS10 family,,,,,FALSE,,FALSE,,FALSE,,,,P0A4A2,,,,,translation [GO:0006412],ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840],structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049],,,SUBUNIT: Part of the 30S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_00508}.,Part of the 30S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_00508}.,
fusA TC0721,TC0721,Q9PJV6,fusA,694,694,,,,CTL0696,Elongation factor G (EF-G),76.5,Q9PJV6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"TRAFAC class translation factor GTPase superfamily, Classic translation factor GTPase family, EF-G/EF-2 subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV6,,,,,,cytoplasm [GO:0005737],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,,,
rpsG TC0722,TC0722,Q9PJV5,rpsG,157,157,,,,CTL0697,Small ribosomal subunit protein uS7 (30S ribosomal protein S7),17.8,Q9PJV5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Universal ribosomal protein uS7 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV5,,,,,translation [GO:0006412],small ribosomal subunit [GO:0015935],rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049],,,SUBUNIT: Part of the 30S ribosomal subunit. Contacts proteins S9 and S11. {ECO:0000255|HAMAP-Rule:MF_00480}.,Part of the 30S ribosomal subunit. Contacts proteins S9 and S11. {ECO:0000255|HAMAP-Rule:MF_00480}.,
rpsL TC0723,TC0723,P66371,rpsL,123,123,,,,CTL0698,Small ribosomal subunit protein uS12 (30S ribosomal protein S12),13.7,P66371,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Universal ribosomal protein uS12 family,,,,,FALSE,,FALSE,,FALSE,,,,P66371,,,,,translation [GO:0006412],small ribosomal subunit [GO:0015935],rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049],,,SUBUNIT: Part of the 30S ribosomal subunit. Contacts proteins S8 and S17. May interact with IF1 in the 30S initiation complex. {ECO:0000255|HAMAP-Rule:MF_00403}.,Part of the 30S ribosomal subunit. Contacts proteins S8 and S17. May interact with IF1 in the 30S initiation complex. {ECO:0000255|HAMAP-Rule:MF_00403}.,
 TC0724,TC0724,Q9PJV3,,111,111,,,,CTL0699,Inclusion membrane protein,12.5,Q9PJV3,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV3,,,,,,membrane [GO:0016020],,,,,,
 TC0725,TC0725,Q9PJV2,,649,649,,,,CTL0700,"Tail specific protease, putative",73.9,Q9PJV2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Peptidase S41A family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV2,,,,,proteolysis [GO:0006508],,serine-type peptidase activity [GO:0008236],,,,,
srp TC0726,TC0726,Q9PJV1,srp,152,152,,,,CTL0701,Sulfur-rich protein (Cysteine-rich protein A),16.2,Q9PJV1,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PJV1,,,,,,outer membrane [GO:0019867],,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,,,
